GEOID,BeerPO,Pharmacies,physicians,MentalHeal,Generalhos,Secialtyho,ZoosPO,NaturePark,CasinosPO,FitnessPO,DrinkingPl,ReligiousP,Geocode_1,Rural_urba,X,Y,Walkabilit,CountyDiss,Five_ave_c,New_rural,Population,Populati_1,Populati_2,NoHealthIn,X_Black,Neighbor_D,X_Immigran,Beer,Pharmaci_1,physicia_1,MentalHe_1,Generalh_1,Secialty_1,Zoos,NaturePa_1,Casinos,Fitness,Drinking_1,Religiou_1,X_HouseRen,X_TotalGre,Depression,Mental_hea
45055970602,0,0,0,0,0,0,0,1,0,0,0,5,2,2,1413206.261,-394313.0723,2.833333333,0.226251246,1456.707852,0,44.29682,48.48,15.79,13.17,16.04,0.360747401,1.531589,3.747452,11.358344,9.122946,1.883433,5.756066,0.287088,0.316664,10.248561,0.318817,10.369614,2.988358,16.122459,25.81,76.97,22.29999924,16.70000076
45091060402,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1356673.61,-340845.4437,4.666666667,0.376058987,1028.956954,0,1324.144,49.67,10.44,9.52,69.23,0.118253059,2.1691014,1.793991,10.779525,4.765964,0.710899,7.965225,0.6263,0.227253,21.275377,0.704905,8.948747,3.889061,18.797534,23.86,41.49,15.69999981,13.5
45083021001,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1277217.565,-350224.7658,6.611111111,0.400520119,1975.131956,0,2736.983,57.89,21.02,5.52,85.3,1.322440371,2.3353752,1.436704,6.300804,2.26729,1.391458,8.623705,0.096313,0.029585,9.946504,0.127934,4.944289,1.490564,10.107585,70.31,20.45,23,20.89999962
45085000400,1,2,1,0,0,0,0,0,0,1,0,17,2,2,1438537.038,-426941.5763,4.333333333,0.355066816,2045.343109,0,96.63586,48.27,12.92,12.17,49.25,0.112673575,5.8151375,3.1013,13.844321,7.179313,0.398568,8.933249,0.548853,0.354155,10.485989,0.262636,13.630561,3.637179,22.112761,25.22,13.39,19.39999962,15.5
45083023802,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1284155.596,-365874.8781,4.111111111,0.400520119,1975.131956,0,86.73781,39.59,12.73,5.19,12.07,-0.339735977,2.3278851,2.262158,16.683208,6.700779,1.051822,21.083828,0.379079,0.466775,14.784602,0.195946,14.922345,3.341608,16.410154,9.35,73.16,23.10000038,14.69999981
45065920100,0,0,3,0,0,0,0,1,0,0,0,7,2,3,1245572.209,-461338.0145,5,0.316566065,1167.117507,0,15.62459,46.8,54.44,6.06,16.53,-0.803105362,4.3248438,0.819037,10.431482,5.600831,0.241872,16.980769,0.524215,0.110361,10.272145,0.04358,3.8154,2.037653,4.199777,6.12,79.01,17.29999924,9.699999809
45053950202,2,5,6,0,1,1,0,7,0,0,2,18,2,2,1412166.503,-596367.2249,6.366666667,0.269577157,1053.741596,0,78.50559,52.3,13.6,15.85,61.99,0.604306768,5.1253551,1.330826,4.951835,3.884456,0.338043,7.207254,0.532359,0.47586,18.303683,0.188148,4.935381,2.860048,7.596516,36.6,36.89,19.79999924,17.70000076
45015020806,0,0,0,0,0,0,0,0,0,1,0,7,2,2,1484255.479,-530597.9164,5.083333333,0.293936663,1222.155087,0,3861.71,56.05,12.88,16.25,35.05,0.419893741,7.5255102,1.764418,5.700755,6.586147,1.249636,20.950716,0.640446,0.270656,10.744923,0.080865,11.00899,3.148894,12.983903,39.21,8.98,23.29999924,18.70000076
45085000300,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1425879.034,-432683.4432,6.5,0.355066816,2045.343109,0,553.9402,47.16,4.09,7.2,17.05,-0.400777923,2.0730503,1.863639,7.906202,4.944538,0.240783,6.413896,0.593588,0.552873,10.799076,0.40463,19.874463,4.425994,8.697221,63.33,11.71,22.29999924,18.60000038
45063021031,0,0,2,2,1,0,0,1,0,2,0,5,2,1,1357606.457,-442909.1504,9.166666667,0.378623054,1606.781662,0,1908.257,53.91,17.28,4.1,5.64,-0.498055892,4.275234,2.637356,13.194403,9.956032,2.175631,16.278788,0.542951,0.92949,14.109168,0.121804,39.188525,6.570185,25.628028,20.55,11.52,19.60000038,12.89999962
45051030101,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1577793.637,-403073.6525,2.5,0.41628135,2.381401137,0,44.62337,56.83,10.9,18.46,49.85,0.159894547,0.5813953,1.912054,10.057051,5.768895,2.371418,15.543276,0,0.103373,10.009997,0.377962,7.398067,7.578053,22.725929,19.94,43.34,20.79999924,17.79999924
45057010600,0,1,0,0,0,0,0,0,0,0,0,9,2,3,1388326.909,-360960.7893,4.833333333,0.415646076,2246.800921,0,584.3275,54.96,13.38,8.98,37.96,0.38064243,5.5411536,1.330954,8.353267,6.916482,0.395723,6.539875,0.09866,0.136157,10.607441,0.221363,2.08892,1.476403,28.308326,27.66,52.21,20.89999962,15.10000038
45051051000,2,1,1,0,0,0,0,6,0,5,1,6,2,2,1570346.719,-441528.5944,8.083333333,0.41628135,2.381401137,0,1951.426,53.48,31.65,9.62,2.38,-0.593902048,6.4252932,2.236302,7.358444,10.759787,1.106645,12.439799,0.332903,0.288489,26.814755,0.818175,15.728613,9.739148,9.176759,31.46,20.31,21.20000076,13
45091061401,0,0,0,0,0,0,0,0,0,0,0,8,2,1,1338664.279,-346614.1688,3,0.376058987,1028.956954,0,62.59166,51.99,15.13,16.42,15.76,0.137160589,1.6829657,3.957971,11.357037,5.429646,0.73223,6.929461,0.491091,0.188116,16.598239,0.57244,8.211953,3.007839,18.457951,21.62,73.04,22.10000038,17
45021970202,0,0,0,0,0,0,0,0,0,0,1,4,2,2,1296229.368,-323795.8613,3.833333333,0.448525353,1752.103884,0,190.2568,52.54,15.53,9.49,18.8,-0.462029236,6.3648469,1.667933,13.382029,11.277646,0.947626,18.939045,0.444034,0.24066,12.628994,0.628468,9.331232,4.895953,34.024831,12.13,41.93,21.60000038,14.39999962
45019003104,1,2,5,3,0,0,0,0,0,1,1,8,2,1,1485307.768,-540454.5514,13.25,0.526288399,160.2634219,0,2567.228,44.87,6.64,41.03,37.21,1.181235102,26.9053811,1.495638,4.567855,4.79945,1.322489,11.827241,0.31967,0.347444,21.310851,0.270029,7.796701,4.899687,13.717776,62.94,10.85,21.5,22.20000076
45007001100,0,4,12,1,0,2,0,0,0,4,1,6,2,1,1217365.975,-402276.9784,8.708333333,0.450686063,3238.458217,0,1371.859,52.73,22.81,4.67,7.27,-0.474216369,1.3601419,2.776744,24.087979,11.618282,1.506478,16.530991,1.010883,0.335059,16.275705,0.160343,23.933386,9.678788,23.107167,25.62,28.49,22,13.30000019
45019001500,2,1,3,0,0,0,1,0,0,0,0,5,2,1,1495690.916,-552354.6775,16.16666667,0.526288399,160.2634219,0,8228.191,52.02,11.91,5.17,50.31,-0.039164921,2.2587269,1.586206,3.497188,3.301921,0.528073,15.4681,0,0.846108,11.601733,0.539223,9.194435,8.384131,4.735461,40.12,0,15.69999981,11.89999962
45045002803,2,4,5,6,0,1,0,0,0,1,0,9,2,1,1246052.297,-362066.1521,7.111111111,0.40363857,2134.526712,0,2781.448,49.96,17.71,4.53,3.67,-0.777986477,14.2454334,1.894239,13.341874,7.233796,0.875064,11.942623,0.462525,0.7534,15.582177,0.222615,21.931624,7.337001,17.628691,42.07,16.69,18,10.5
45045002904,0,4,5,1,0,0,0,2,0,5,1,5,2,1,1243516.435,-372877.4347,9.75,0.40363857,2134.526712,0,1492.498,53.13,18.46,4.84,27.44,-0.442417487,7.2829609,1.017469,11.832705,5.444061,0.742561,14.018458,0.197761,0.681866,17.91216,0.32533,14.839059,4.571403,13.206837,28.81,43.18,18.89999962,13.10000038
45035010603,1,0,0,0,0,0,1,0,0,1,0,2,2,4,1466570.746,-530647.0438,5.75,0.236148407,568.3111576,1,1127.006,52.52,14.82,6.4,12.67,-0.40263595,3.4273377,3.683584,16.221698,11.871033,0.987096,15.65178,0.430035,3.421279,21.563197,0.323098,25.506429,9.894428,15.073725,20.06,31.12,22.20000076,14.39999962
45045002504,2,10,7,0,1,0,0,5,0,3,0,7,2,1,1249056.041,-353253.2999,11.58333333,0.40363857,2134.526712,0,1974.661,51.49,12.66,20.57,25.5,-0.096333341,12.4771759,1.944636,11.16912,5.147293,1.134514,10.215591,0.113244,0.306948,24.425224,0.516937,11.499526,6.315588,13.104153,47.76,1.47,20.39999962,15.60000038
45021970401,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1308128.883,-321647.9167,6.166666667,0.448525353,1752.103884,0,122.7212,51.04,15.79,15.27,13.9,0.354414769,0.1871658,0.60369,11.893534,7.967399,0.893185,11.114063,0.306602,0.12898,7.426821,0.697198,5.100252,2.401663,12.117054,30.26,64.53,25.20000076,19.20000076
45091061008,1,1,0,0,0,0,0,2,0,1,0,10,2,1,1365480.21,-323335.6804,7,0.376058987,1028.956954,0,1327.492,50.05,9.76,3.02,7.66,-0.889146522,7.7093372,3.650782,12.521169,6.300872,2.97093,4.54411,0.425663,0.39892,23.357331,0.719037,33.919646,9.32275,23.846068,9.29,45.83,18.5,11.30000019
45003021602,0,1,1,1,0,1,0,1,0,4,0,15,2,2,1324040.948,-502431.1913,6.208333333,0.270196507,1663.465139,0,632.1519,52.04,16.95,6.89,19.87,-0.287079752,3.6738859,1.848038,7.76187,6.091214,0.377767,29.964833,0.083705,0.421906,28.650823,0.23657,14.27883,3.463782,17.028031,30.61,43.28,20,13.10000038
45085001801,0,0,1,0,0,0,0,1,0,0,0,9,2,2,1423863.211,-454805.4735,2.833333333,0.355066816,2045.343109,0,33.70135,48.55,14.22,8.93,43.97,0.477476036,0.7460831,3.128818,8.864428,4.572729,0.566265,7.950053,0.352512,0.072959,10.014475,0.077229,7.998006,2.218809,12.89483,28.77,32.15,22.10000038,18
45013002201,2,0,15,2,1,2,0,4,0,1,1,5,2,3,1425016.235,-623955.6799,7.111111111,0.547122122,1280.964228,0,229.894,51.29,46.11,4.43,2.56,-0.884080211,4.7972028,3.45395,16.253589,5.359557,0.71623,6.899535,0.240384,0.737401,16.542312,0.157034,20.216852,8.256246,9.339159,12.83,27.04,17.29999924,8.800000191
45021970503,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1308212.157,-332240.0318,4.583333333,0.448525353,1752.103884,0,94.73677,47.77,13.55,11.8,1.54,0.294438892,2.4441341,0.754967,9.310237,4.284054,0.939767,20.745175,0.473614,0.22462,5.671871,0.365298,4.472729,0.756911,15.274359,15.77,72.08,25.29999924,18.10000038
45043920505,2,3,11,0,0,0,0,2,0,0,3,2,2,2,1554165.023,-482038.5623,7.8,0.388524261,2070.362438,0,92.3449,50.24,43.83,3.22,4.98,-0.974841486,2.6002644,8.745174,14.44587,6.637128,0.618198,12.420368,0.366221,0.121121,20.687304,0.295372,15.391329,7.566615,14.9576,10.93,20.92,17.70000076,8.899999619
45045003301,0,0,0,0,0,0,0,0,0,0,1,14,2,1,1234599.766,-384701.7209,4.833333333,0.40363857,2134.526712,0,422.9048,50.59,14.17,8.05,23.02,0.131757659,1.5005359,0.957089,10.24149,6.26601,0.643373,15.527742,0.26897,0.434341,11.327091,0.189705,9.484851,4.628464,15.762496,28.8,59.31,22.39999962,16.39999962
45057010500,0,4,13,0,1,0,0,2,0,0,0,19,2,3,1382779.809,-359789.7161,6.166666667,0.415646076,2246.800921,0,620.2213,58.9,13.57,11.42,30.67,0.70555396,0.8513166,1.380986,6.664494,5.387744,0.076102,7.446757,0.212809,0.071442,9.791997,0.136888,1.990239,1.601809,13.907424,43.1,50.88,22.39999962,18.79999924
45013002101,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1423802.255,-642810.6351,4.166666667,0.547122122,1280.964228,0,41.22545,47.07,54.96,2.93,0,-1.26133737,9.9099099,0.833965,10.087417,3.934612,0.683413,9.904849,0,0.808625,24.520394,0,16.935432,4.710297,3.569894,8.11,45.91,18.60000038,9.800000191
45051060405,1,1,35,1,1,2,0,0,0,0,0,4,2,2,1562366.492,-429674.3606,7.166666667,0.41628135,2.381401137,0,2664.033,53.28,17.77,17.51,22.67,0.386647134,1.8789424,1.524076,7.211163,5.279475,1.180525,11.252221,0.491603,0.308704,14.772212,0.466665,10.326555,6.488777,9.985938,59.65,4.79,24,19.10000038
45013010700,0,0,62,2,1,5,0,0,0,1,0,3,2,3,1435981.843,-626456.3525,6.166666667,0.547122122,1280.964228,0,1195.98,50.72,48.5,2.21,1.4,-0.980899448,2.004323,1.469869,15.063381,6.238967,1.195187,8.924682,0.181487,2.000618,19.648535,0.623992,31.159407,7.701764,9.09568,8.07,46.35,16.10000038,7.699999809
45021970601,0,0,0,2,0,0,0,2,0,1,0,14,2,2,1298672.552,-337837.9575,6.366666667,0.448525353,1752.103884,0,197.5982,47.37,19.9,8.18,19.17,-0.097953817,1.0374912,2.604841,15.740014,12.826203,2.114689,27.595019,0.270492,0.352605,26.663765,0.266324,15.99624,4.32093,35.255593,20.47,62.46,22.29999924,14.80000019
45045003500,0,0,0,0,0,0,0,2,0,0,0,1,2,1,1234098.877,-375843.4233,6.583333333,0.40363857,2134.526712,0,377.8821,53.37,13.04,13.93,42.1,0.261333586,2.3410066,2.317313,13.324807,9.231403,0.473106,19.694796,0.395984,0.330791,14.544591,0.288941,10.393544,6.219338,13.316488,53.32,54.35,21,17.5
45047970702,0,1,1,0,0,0,0,0,0,0,1,13,2,3,1281221.088,-435550.8195,5.041666667,0.304290311,1941.888722,0,112.1791,57.14,15.93,10.27,36.9,0.397553407,1.5735641,1.585677,14.180117,7.744015,0.445608,7.215416,0.051468,0.135404,5.122377,0.065014,4.559805,1.483595,13.75388,38.87,66.44,22.79999924,17.29999924
45083021401,1,0,2,0,0,1,0,1,0,0,1,5,2,1,1279997.347,-341120.6155,5.833333333,0.400520119,1975.131956,0,244.2284,54.6,35.72,9.61,19.57,-0.119869837,0.5590062,1.389699,13.339589,11.070951,1.645234,12.382719,0.349549,0.044602,9.143871,0.078743,4.715733,2.409001,16.571432,43.26,56.49,22.10000038,13.30000019
45051040300,1,5,5,1,0,0,0,1,1,2,14,8,2,2,1592762.809,-418742.6528,9.888888889,0.41628135,2.381401137,0,1107.388,49.18,43.07,6.54,2.26,-0.407047763,5.0566038,4.141109,17.032928,11.492861,2.12101,16.460668,0.422386,0.791605,42.951819,3.38623,25.182585,29.77597,21.995825,15.12,3.61,19.39999962,10.69999981
45019002105,1,1,3,1,0,0,0,1,0,1,1,1,2,1,1479951.745,-580260.0255,6.75,0.526288399,160.2634219,0,225.4091,51.9,61.41,2.55,0.54,-0.991953435,4.1802389,2.600232,9.164265,3.809789,0.680138,14.481887,0.154742,0.519254,19.561184,0.152495,9.008114,6.618714,5.053776,4.78,26.6,15.30000019,7.099999905
45045003103,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1253355.457,-383808.2506,5.833333333,0.40363857,2134.526712,0,238.8863,50.35,9.74,10.71,19.47,-0.763264418,6.6242891,2.285458,18.450882,9.899286,0.901827,19.842892,0.341693,0.427046,26.017438,0.056823,20.858529,7.75712,21.644903,7.86,49.47,21.20000076,13.80000019
45051070300,3,3,6,2,0,1,0,1,0,2,0,13,2,2,1555878.754,-423438.3703,6.833333333,0.41628135,2.381401137,0,1273.987,54.04,17.98,16.29,39.35,0.561346881,4.7719793,4.366676,10.37422,6.668744,2.306334,12.006377,0.215369,0.172951,15.646889,0.221084,6.405006,4.229657,11.766251,41.24,23.97,21.29999924,16.79999924
45045002813,0,0,34,1,0,0,0,1,0,1,0,5,2,1,1250503.832,-365904.6123,8.916666667,0.40363857,2134.526712,0,1445.253,50.93,13.47,4.1,4.87,-0.864728908,9.3003042,2.030981,27.69129,13.417695,1.800814,19.99534,0.288624,0.989096,22.812055,0.29136,52.5985,9.447318,23.119362,3.82,27.3,18,9.699999809
45089970100,0,0,0,0,0,0,1,0,0,0,0,7,2,4,1490108.903,-441333.3994,3.611111111,0.320104251,1810.821787,1,26.24733,51.93,26.87,4.91,39.35,0.346028551,0.5850804,1.904648,14.251438,5.046162,0.043056,16.735424,0.146796,0.095174,15.376569,0.445584,5.083968,1.709629,23.138517,7.62,27.64,21.10000038,16.39999962
45089970501,0,0,7,0,2,0,0,0,0,0,1,7,2,4,1499467.975,-458073.343,3.388888889,0.320104251,1810.821787,1,45.82685,55.71,18.74,10.4,72.37,0.660382468,1.2451823,0.931034,8.048234,5.940664,0.198759,19.215188,0.056855,0.252448,12.976189,0.124986,2.625279,2.114468,15.737486,36.03,20.97,18.89999962,16.39999962
45083023202,1,1,10,0,2,0,0,0,0,0,4,10,2,1,1254686.85,-356751.5695,5.333333333,0.400520119,1975.131956,0,181.1943,49.13,14.46,12.91,15.91,-0.444596331,6.2250996,1.760372,17.173412,8.534425,1.854298,20.274912,0.378882,0.469229,50.076813,0.58497,17.741223,6.200013,24.658627,25.8,36.66,23.89999962,14.39999962
45013000300,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1424782.364,-603044.389,4.444444444,0.547122122,1280.964228,0,1228.476,49.47,2.99,7.48,17.83,-0.524570497,5.1413882,0.510007,4.621988,2.765354,0.476735,16.495813,0.089426,0.350128,11.151428,0.160173,6.340798,2.970561,7.730198,81.64,39.18,23.39999962,18.60000038
45063020511,1,0,1,2,0,0,0,0,0,0,0,6,2,1,1364383.221,-435279.8202,10.66666667,0.378623054,1606.781662,0,3904.448,54.14,11.85,10.17,51.52,-0.182409093,6.9256757,1.712264,7.103186,4.92188,2.159427,11.913832,0.141695,0.533127,8.099115,0.132351,6.974628,2.876084,14.576894,67.08,13.2,18.39999962,15
45063020903,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1354022.691,-469041.3514,2.916666667,0.378623054,1606.781662,0,112.6701,49.89,10.15,9.51,4.5,0.531848689,4.4215181,1.132033,10.098339,8.001685,0.288006,11.696823,0.319542,0.533183,21.800007,0.144711,9.138234,1.967249,14.26882,17.23,57.35,22.79999924,17.89999962
45007000200,0,6,12,3,3,2,0,2,0,1,0,15,2,1,1218901.1,-405123.4413,6.833333333,0.450686063,3238.458217,0,2258.621,56.22,14.42,7.86,4.66,-0.254979566,1.9146482,1.790678,24.358487,9.938645,2.210789,20.647052,0.469226,0.856257,21.308952,0.284618,24.721937,10.840869,59.9502,34.73,13.24,24.39999962,15.89999962
45033970600,0,2,4,0,0,0,0,0,0,1,0,17,2,4,1508067.79,-377305.9903,4.277777778,0.220093759,2678.0534,1,54.95107,53.2,13.02,11.92,43.68,0.365045056,1.3529646,1.556855,17.343367,7.536812,0.371432,10.59735,2.074282,0.077307,10.523166,0.189886,3.272788,1.6078,14.368694,27.18,30.92,22.10000038,18.39999962
45019004800,0,0,4,0,0,0,0,2,0,1,1,4,2,1,1507215.61,-554622.0887,8.333333333,0.526288399,160.2634219,0,856.0607,50.34,19.15,1.95,0.23,-0.603885114,4.1761235,1.221225,12.378394,5.601904,2.714023,12.443362,0.384512,1.11995,32.999347,0.143636,34.254691,17.862653,13.540312,18.9,6.78,17.60000038,9.199999809
45041002500,0,0,0,0,0,0,0,0,0,0,0,15,2,1,1472077.357,-415883.8557,3,0.385235304,1996.037422,0,57.05907,56.41,14.35,13.02,30.44,0.154459354,1.6911295,1.294909,17.7241,5.62181,0.542531,21.928013,0.141605,0.111472,9.556068,0.235659,10.431489,3.015289,26.163015,31.41,13.27,20.79999924,15.80000019
45061920400,0,0,0,0,0,0,0,0,0,0,0,15,2,2,1430987.031,-413511.5786,2.611111111,0.287481807,2086.64591,0,39.24073,54.72,18.6,11.3,52.61,0.258869808,2.2823331,7.119265,19.83045,9.8919,1.124753,10.500541,1.086535,0.202816,8.628414,0.2867,10.299565,2.212616,26.948297,10.52,41.29,20.39999962,17.20000076
45019004400,0,0,4,1,0,0,0,1,0,3,3,4,2,1,1493984.263,-549935.1558,14,0.526288399,160.2634219,0,1212.568,55.93,20.56,17.36,77.28,1.047414013,5.6678383,1.735019,6.027755,8.358728,2.278547,26.048925,0.147595,0.807884,17.691219,0.157509,12.929568,6.845017,18.563587,61.59,2.31,17.29999924,17.20000076
45069960301,0,3,3,0,0,0,0,3,0,0,1,7,2,4,1487378.488,-349471.1405,7.966666667,0.255773884,2072.263602,1,268.0236,50.1,19.7,7.59,58.23,0.601319648,1.0419026,0.706696,11.935794,2.903371,0.587773,7.631331,1.166738,0.086335,21.255764,0.028335,1.56007,0.980818,10.798839,51.02,16.81,20.39999962,17.29999924
45063020604,0,1,0,0,0,0,0,1,0,1,0,3,2,1,1372025.296,-445842.4256,9.833333333,0.378623054,1606.781662,0,1079.823,51.29,21.94,7.48,18.31,-0.486673445,3.6799065,1.735486,9.311361,3.557321,0.536547,8.665169,0.192988,0.66933,13.032614,0.346449,12.470023,3.133587,19.101524,20.82,19.45,18.60000038,12.60000038
45063020706,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1374961.669,-450857.7684,4.416666667,0.378623054,1606.781662,0,456.5938,50.92,9.81,13.46,71.42,0.630920837,3.2333236,1.549948,5.880656,4.54445,0.625098,8.277488,0.131853,0.240848,10.261346,0.18074,7.099761,1.365243,11.650235,31.53,32.87,18.70000076,18
45013000902,1,3,15,2,0,1,0,0,0,1,1,8,2,3,1439450.711,-602905.8599,7.055555556,0.547122122,1280.964228,0,769.6566,47.25,15.75,5.12,11.09,-0.10972684,3.4004381,2.726874,18.13406,4.799137,0.586108,12.696197,0.356195,0.357305,19.149045,0.234131,11.079503,4.0061,13.642175,27.04,47.24,20.10000038,13
45051080102,1,2,3,0,0,0,0,0,0,0,0,8,2,2,1539875.826,-409479.3387,6.333333333,0.41628135,2.381401137,0,121.5891,53.08,16.95,10.94,9.98,-0.222762456,0.1072961,5.616869,15.555385,13.933093,1.724155,30.723597,0.367489,0.904852,22.078312,0.542564,9.38483,5.634361,35.618292,28.41,26.71,22.60000038,15.60000038
45007011300,0,0,0,0,1,0,0,3,0,0,0,10,2,1,1228812.375,-409354.0257,4,0.450686063,3238.458217,0,145.0526,47.49,20.2,4.94,19.52,-0.303661099,1.030479,1.463517,24.960502,8.378555,2.102949,17.956641,0.831897,0.247399,16.021401,0.236728,12.511336,6.13111,18.424209,14.46,57.88,23.60000038,15.80000019
45045002104,1,0,0,0,0,0,0,0,0,0,0,5,2,1,1232204.078,-367313.3126,15.16666667,0.40363857,2134.526712,0,3674.72,55.98,13.3,19.98,39.02,0.974720191,9.8969072,1.214797,3.978747,3.515278,0.293247,6.308408,0.042785,0.224733,9.303063,0.112112,4.939391,0.767042,9.045076,58.7,0,21.5,19.20000076
45067950400,0,1,1,0,0,0,0,0,0,1,0,10,2,4,1536460.692,-383562.4774,5.083333333,0.171195934,2081.270373,1,119.7886,53.55,19.22,12.38,49.27,0.731824715,1.710864,2.131051,5.36535,3.631367,0.14108,15.189731,0.023223,0.040024,7.783753,0.0461,2.55619,1.109404,9.834195,41.21,17.35,21.79999924,17.5
45077010501,0,0,1,0,0,0,0,0,0,0,0,7,2,2,1215864.038,-354908.8203,3.333333333,0.32006134,1500.386225,0,86.22272,52.73,31.39,8.5,0.96,0.475613961,2.7695716,1.363508,16.557278,5.761445,1.448247,11.916569,0.474257,0.318057,10.718312,0.074686,16.883876,3.401283,21.626632,16.21,81.11,23.79999924,16.29999924
45047970500,2,1,1,0,0,0,0,0,0,1,1,7,2,3,1269424.478,-433890.0942,8.694444444,0.304290311,1941.888722,0,3104.803,55.07,12.63,21.98,67.73,2.009298864,6.4039409,2.040545,10.617151,2.743961,0.236653,4.340417,0.02165,0.036356,3.213118,0.058979,2.967404,0.665839,6.829601,66.17,8.92,20.89999962,21.60000038
45037970502,0,0,0,0,0,0,1,1,0,0,1,5,2,2,1290501.359,-494907.614,3.833333333,0.288102175,0,0,85.72886,52.1,17.57,8.29,12.92,-0.117127831,2.5724638,1.315452,8.775288,5.460294,0.375633,63.505693,0.505527,0.529303,20.802301,0.099129,30.2578,4.490537,22.327835,20.16,81.34,22.29999924,14.69999981
45019004902,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1514937.079,-548481.1016,7.111111111,0.526288399,160.2634219,0,778.6759,53.86,33.5,2.07,0.32,-0.830110246,4.4223108,5.246084,9.663736,6.895764,3.181938,14.65187,0.067959,0.718893,34.288321,0.543322,34.993209,15.530115,14.074251,6.62,3.79,17.10000038,8.800000191
45051051202,0,0,1,0,0,0,0,2,0,0,2,3,2,2,1568656.643,-449266.1361,10,0.41628135,2.381401137,0,2967.166,50.31,27.4,11.93,0,-0.038734098,1.1143211,5.18065,7.987998,5.059722,0.788672,11.757356,0.141252,0.272053,24.146245,0.477038,9.36823,14.711093,10.699701,37.94,1.32,21.70000076,13
45041001400,1,2,1,0,0,0,0,1,0,1,1,7,2,1,1484977.097,-402289.744,8.133333333,0.385235304,1996.037422,0,2430.976,52.96,19.11,4.74,27.23,-0.098272767,5.374968,2.558161,23.18963,9.656883,2.084134,32.266731,0.130045,0.409936,14.381693,0.175126,20.620538,7.00904,32.14771,25.11,6.03,19.20000076,12.5
45059920800,1,3,5,0,0,0,0,2,0,0,0,9,2,2,1288470.066,-405932.1277,8.875,0.289817932,1500.125941,0,264.714,52.82,21.05,8.31,18.9,-0.320553673,4.2773695,2.570046,11.887558,6.774617,0.22986,10.434318,0.111047,0.182377,11.722361,0.120627,6.504617,2.93633,19.931472,29.15,63.81,22.5,15.5
45031010300,1,0,0,0,0,0,0,2,0,0,0,9,2,2,1453655.647,-379674.5326,5.458333333,0.319974391,3324.367831,0,346.8219,48.62,19.01,3.11,25.73,-0.286818006,2.5846039,1.697755,16.974083,6.236853,0.219952,20.249215,0.05882,0.25629,20.972113,0.186107,10.237836,4.246185,21.298137,21.72,30.77,20.39999962,13.69999981
45009960400,0,1,0,0,0,0,0,0,0,0,0,12,2,4,1393188.525,-535592.3556,5.75,0.226346949,1119.737405,1,13.42315,55.45,24.75,6.04,35.46,0.047656741,2.790279,1.16412,11.398022,7.142276,0.07164,17.434292,0.863492,0.366204,9.541074,0.101973,5.836931,3.047389,26.145206,18.41,38.16,20.20000076,14.19999981
45037970202,0,2,9,0,3,0,0,3,0,0,0,19,2,2,1294172.802,-468921.9331,5.966666667,0.288102175,0,0,50.13264,38.98,20.24,8.01,43.97,0.358547013,5.3495105,0.485984,4.69165,2.761212,0.12659,21.192068,0.19321,0.060546,7.183001,0.081323,2.925661,1.33701,8.387291,23.77,84.32,18,14.80000019
45051010100,0,0,0,0,0,0,0,0,0,0,0,13,2,2,1547149.587,-389155.5202,3.083333333,0.41628135,2.381401137,0,21.506,50.78,20.77,11.14,8.32,0.163768238,0,3.561204,9.919339,8.612682,0.623908,19.470942,0.318898,0.354527,7.378962,0.039822,5.364935,1.939698,15.484945,20.16,14.29,22.39999962,16.39999962
45051020100,0,0,0,0,0,0,0,0,0,0,0,13,2,2,1561566.121,-391837.6295,3.333333333,0.41628135,2.381401137,0,57.22076,51.46,17.46,11.84,21.78,0.582136126,1.8052678,1.969176,11.819361,7.533097,0.951319,20.964028,0.269495,0.103818,9.113994,0.293503,9.496615,3.45226,14.088899,37.88,12.53,23,17.29999924
45015020712,0,0,1,0,1,0,0,0,0,0,1,8,2,2,1476892.586,-523677.1528,4.75,0.293936663,1222.155087,0,720.256,44.44,19.35,19.86,1.44,0.008263072,3.474094,1.745235,8.447181,12.542029,1.472847,15.784319,0.196989,0.54532,12.900707,0.156676,13.042459,5.653597,14.256589,26.94,22.37,24.70000076,17.10000038
45007000600,1,1,0,0,0,0,0,5,0,1,0,18,2,1,1220352.675,-408290.7997,9.208333333,0.450686063,3238.458217,0,1386.705,54.67,22.84,21.83,64.5,0.664238541,7.6241696,0.762537,7.995928,3.878875,0.833403,9.966829,0.11183,0.104953,15.431326,0.028293,4.310216,1.589346,12.250121,60.42,22.34,21.20000076,18.70000076
